totalHandlingTime, ServerName, requestNum, timeFinishedCalc, numToCalc, timeRequestReceived, timeStartedCalc, 
0.001353025, server1,61938,1537713779,12747,1537713779,1537713779, 
0.000437975, server3,61505,1537713779,29856,1537713779,1537713779, 
0.000270128, server4,62157,1537713779,48539,1537713779,1537713779, 
0.000184059, server2,61927,1537713780,65755,1537713780,1537713780, 
0.000415087, server1,62017,1537713780,51827,1537713780,1537713780, 
0.001726151, server1,62029,1537713780,60156,1537713780,1537713780, 
0.000294209, server4,62218,1537713780,64109,1537713780,1537713780, 
0.000290155, server3,61604,1537713781,17085,1537713781,1537713781, 
0.000503063, server0,62424,1537713781,84990,1537713781,1537713781, 
0.000806093, server4,62268,1537713781,34103,1537713781,1537713781, 
0.000293016, server4,62288,1537713782,74619,1537713782,1537713782, 
0.000272036, server0,62478,1537713782,11484,1537713782,1537713782, 
0.000185013, server2,62066,1537713782,54612,1537713782,1537713782, 
0.00017786, server1,62157,1537713783,34715,1537713783,1537713783, 
0.000408173, server4,62345,1537713783,96640,1537713783,1537713783, 
0.000397921, server2,62112,1537713783,33685,1537713783,1537713783, 
0.000244141, server0,62556,1537713783,29015,1537713783,1537713783, 
0.000286102, server4,62413,1537713784,44044,1537713784,1537713784, 
0.000564098, server4,62444,1537713784,10980,1537713784,1537713784, 
0.000322819, server1,62292,1537713785,16406,1537713785,1537713785, 
0.000271082, server0,62667,1537713785,86587,1537713785,1537713785, 
0.000340939, server3,61896,1537713786,75710,1537713786,1537713786, 
0.000399828, server0,62722,1537713786,88660,1537713786,1537713786, 
0.001374006, server1,62402,1537713787,57422,1537713787,1537713787, 
0.000350952, server2,62350,1537713787,44529,1537713787,1537713787, 
0.000441074, server4,62621,1537713788,64546,1537713788,1537713788, 
0.000406981, server1,62469,1537713788,51405,1537713788,1537713788, 
0.000338078, server4,62671,1537713789,80468,1537713789,1537713789, 
0.000269175, server0,62866,1537713789,52413,1537713789,1537713789, 
0.000212908, server2,62460,1537713789,97328,1537713789,1537713789, 
0.000324965, server1,62556,1537713790,98055,1537713790,1537713790, 
0.000553131, server0,62925,1537713790,71484,1537713790,1537713790, 
0.000454903, server3,62145,1537713790,99574,1537713790,1537713790, 
0.000379086, server3,62169,1537713791,54619,1537713791,1537713791, 
0.00099802, server3,62186,1537713791,89509,1537713791,1537713791, 
0.000283957, server0,63003,1537713792,80059,1537713792,1537713792, 
0.000344992, server1,62678,1537713792,37889,1537713792,1537713792, 
0.000204086, server0,63041,1537713792,17054,1537713792,1537713792, 
0.000334978, server3,62262,1537713793,90471,1537713793,1537713793, 
0.000247002, server2,62661,1537713793,21025,1537713793,1537713793, 
0.000324011, server2,62685,1537713794,66040,1537713794,1537713794, 
0.000277996, server1,62784,1537713794,82200,1537713794,1537713794, 
0.000303984, server4,62975,1537713794,16256,1537713794,1537713794, 
0.000559092, server3,62366,1537713795,82841,1537713795,1537713795, 
0.000370979, server3,62390,1537713795,24142,1537713795,1537713795, 
0.000346184, server3,62412,1537713795,77972,1537713795,1537713795, 
0.000369072, server0,63229,1537713796,75357,1537713796,1537713796, 
0.000236988, server4,63071,1537713796,35310,1537713796,1537713796, 
0.000281096, server2,62833,1537713796,81095,1537713796,1537713796, 
0.000259876, server0,63269,1537713796,80388,1537713796,1537713796, 
0.000347137, server1,62949,1537713797,31477,1537713797,1537713797, 
0.000253916, server1,62975,1537713797,88459,1537713797,1537713797, 
0.000300884, server3,62543,1537713798,88347,1537713798,1537713798, 
0.000161886, server2,62940,1537713798,16095,1537713798,1537713798, 
0.000334024, server0,63386,1537713799,58104,1537713799,1537713799, 
0.000299931, server3,62607,1537713799,53635,1537713799,1537713799, 
0.000459194, server3,62631,1537713799,79036,1537713799,1537713799, 
0.000324965, server2,63027,1537713800,11412,1537713800,1537713800, 
0.000317812, server1,63130,1537713800,82148,1537713800,1537713800, 
0.000584126, server3,62699,1537713800,76184,1537713800,1537713800, 
0.000391006, server3,62716,1537713801,86002,1537713801,1537713801, 
0.000349998, server4,63361,1537713801,86619,1537713801,1537713801, 
0.000355005, server4,63387,1537713801,95681,1537713801,1537713801, 
0.000259876, server2,63157,1537713802,32811,1537713802,1537713802, 
0.00019908, server4,63424,1537713802,20706,1537713802,1537713802, 
0.000167131, server1,63271,1537713802,44884,1537713802,1537713802, 
0.000761986, server0,63633,1537713803,85499,1537713803,1537713803, 
0.000320911, server2,63233,1537713804,19666,1537713804,1537713804, 
0.000236034, server2,63254,1537713804,70161,1537713804,1537713804, 
0.000156164, server0,63696,1537713804,18931,1537713804,1537713804, 
0.000324965, server1,63372,1537713805,47473,1537713805,1537713805, 
0.000294924, server4,63569,1537713805,95474,1537713805,1537713805, 
0.000280857, server3,62964,1537713805,97516,1537713805,1537713805, 
0.000514984, server3,62987,1537713806,86072,1537713806,1537713806, 
0.000287056, server1,63463,1537713806,28853,1537713806,1537713806, 
0.000473022, server1,63486,1537713807,55281,1537713807,1537713807, 
0.00048089, server1,63506,1537713807,89368,1537713807,1537713807, 
0.000215054, server3,63074,1537713807,30282,1537713807,1537713807, 
0.000684023, server4,63718,1537713808,42622,1537713808,1537713808, 
0.000339031, server4,63734,1537713808,18516,1537713808,1537713808, 
0.00039196, server3,63124,1537713808,76445,1537713808,1537713808, 
0.000650883, server2,63516,1537713808,89325,1537713808,1537713808, 
0.000546932, server4,63787,1537713809,96893,1537713809,1537713809, 
0.000187874, server3,63182,1537713810,30221,1537713810,1537713810, 
0.000313044, server1,63663,1537713810,84344,1537713810,1537713810, 
0.000236988, server4,63859,1537713810,97826,1537713810,1537713810, 
0.000331879, server3,63251,1537713811,80535,1537713811,1537713811, 
0.000580072, server4,63893,1537713811,49005,1537713811,1537713811, 
0.000699997, server0,64081,1537713811,88909,1537713811,1537713811, 
0.000276804, server2,63687,1537713812,45339,1537713812,1537713812, 
0.000421047, server0,64131,1537713812,81171,1537713812,1537713812, 
0.000364065, server0,64148,1537713812,33140,1537713812,1537713812, 
0.000422001, server4,63994,1537713813,14122,1537713813,1537713813, 
0.00037694, server4,64009,1537713813,33824,1537713813,1537713813, 
0.000349045, server2,63785,1537713813,66731,1537713813,1537713813, 
0.000476122, server4,64050,1537713814,59583,1537713814,1537713814, 
0.000547171, server0,64243,1537713814,12868,1537713814,1537713814, 
0.000371933, server1,63917,1537713814,97846,1537713814,1537713814, 
0.000362158, server0,64285,1537713815,21225,1537713815,1537713815, 
0.000638008, server3,63504,1537713815,64364,1537713815,1537713815, 
0.000391006, server2,63904,1537713815,13892,1537713815,1537713815, 
0.000227213, server2,63926,1537713816,81359,1537713816,1537713816, 
0.000313044, server2,63948,1537713817,69851,1537713817,1537713817, 
0.000783205, server1,64046,1537713817,69290,1537713817,1537713817, 
0.000200987, server3,63612,1537713817,15603,1537713817,1537713817, 
0.000273943, server4,64261,1537713818,98614,1537713818,1537713818, 
0.000653028, server0,64458,1537713818,51719,1537713818,1537713818, 
0.000209093, server3,63677,1537713819,22720,1537713819,1537713819, 
0.000277996, server0,64486,1537713819,26570,1537713819,1537713819, 
0.000279903, server0,64503,1537713819,44527,1537713819,1537713819, 
0.000478029, server0,64524,1537713819,78234,1537713819,1537713819, 
0.000380039, server0,64546,1537713820,92113,1537713820,1537713820, 
0.000180006, server2,64135,1537713820,93324,1537713820,1537713820, 
0.000215054, server0,64579,1537713820,23005,1537713820,1537713820, 
0.000252008, server4,64429,1537713821,23741,1537713821,1537713821, 
0.000422955, server3,63824,1537713821,22018,1537713821,1537713821, 
0.000348806, server4,64473,1537713821,19257,1537713821,1537713821, 
0.000315189, server4,64492,1537713822,24291,1537713822,1537713822, 
0.000163078, server1,64341,1537713822,30765,1537713822,1537713822, 
0.000228882, server2,64278,1537713822,47861,1537713822,1537713822, 
0.000294924, server2,64295,1537713823,35767,1537713823,1537713823, 
0.000286102, server4,64565,1537713823,62420,1537713823,1537713823, 
0.006169081, server2,64330,1537713823,37681,1537713823,1537713823, 
0.001667976, server1,64430,1537713824,55830,1537713824,1537713824, 
0.000386953, server4,64625,1537713825,81642,1537713825,1537713825, 
0.000478029, server4,64646,1537713825,78461,1537713825,1537713825, 
0.000396013, server1,64488,1537713825,94209,1537713825,1537713825, 
0.000308037, server3,64054,1537713825,10665,1537713825,1537713825, 
0.000352144, server4,64696,1537713826,30243,1537713826,1537713826, 
0.000276089, server3,64083,1537713826,38382,1537713826,1537713826, 
0.000356913, server1,64556,1537713826,24528,1537713826,1537713826, 
0.000593185, server3,64119,1537713827,35476,1537713827,1537713827, 
0.00029707, server3,64139,1537713827,73289,1537713827,1537713827, 
0.00028801, server3,64157,1537713827,27280,1537713827,1537713827, 
0.000313997, server3,64184,1537713828,44215,1537713828,1537713828, 
0.000441074, server2,64583,1537713828,90548,1537713828,1537713828, 
0.000398874, server4,64849,1537713828,85486,1537713828,1537713828, 
0.000306129, server3,64243,1537713829,95402,1537713829,1537713829, 
0.000324011, server4,64889,1537713829,50392,1537713829,1537713829, 
0.000424147, server4,64911,1537713829,81030,1537713829,1537713829, 
0.000882864, server1,64755,1537713830,49115,1537713830,1537713830, 
0.000229836, server3,64320,1537713830,20072,1537713830,1537713830, 
0.000316143, server3,64333,1537713830,99644,1537713830,1537713830, 
0.000397921, server1,64804,1537713830,21281,1537713830,1537713830, 
0.000209093, server4,64992,1537713831,59565,1537713831,1537713831, 
0.000216961, server1,64833,1537713831,56582,1537713831,1537713831, 
0.000616074, server2,64779,1537713831,67291,1537713831,1537713831, 
0.000575066, server0,65221,1537713832,50791,1537713832,1537713832, 
0.000406981, server4,65071,1537713833,54052,1537713833,1537713833, 
0.000648022, server0,65264,1537713833,23861,1537713833,1537713833, 
0.000346899, server3,64485,1537713833,94935,1537713833,1537713833, 
0.000286102, server1,64962,1537713834,34597,1537713834,1537713834, 
0.000272989, server4,65159,1537713834,53271,1537713834,1537713834, 
0.000257969, server0,65352,1537713834,54633,1537713834,1537713834, 
0.000231028, server4,65197,1537713835,40005,1537713835,1537713835, 
0.00048399, server4,65211,1537713835,12985,1537713835,1537713835, 
0.000285149, server0,65406,1537713835,80489,1537713835,1537713835, 
0.003753185, server3,64628,1537713836,71221,1537713836,1537713836, 
0.000248194, server3,64650,1537713836,41910,1537713836,1537713836, 
0.000227928, server2,65048,1537713836,97826,1537713836,1537713836, 
0.000325918, server2,65068,1537713837,20056,1537713837,1537713837, 
0.000471115, server4,65340,1537713837,58553,1537713837,1537713837, 
0.000496864, server4,65354,1537713837,95659,1537713837,1537713837, 
0.000745058, server3,64746,1537713838,71508,1537713838,1537713838, 
0.000343084, server1,65216,1537713838,33819,1537713838,1537713838, 
0.000169992, server3,64772,1537713838,16283,1537713838,1537713838, 
0.000302076, server4,65418,1537713838,50256,1537713838,1537713838, 
0.000448942, server0,65606,1537713839,24871,1537713839,1537713839, 
0.000301123, server0,65628,1537713839,73107,1537713839,1537713839, 
0.000252008, server4,65479,1537713839,21960,1537713839,1537713839, 
0.000333786, server1,65322,1537713840,10737,1537713840,1537713840, 
0.000262022, server3,64890,1537713840,80994,1537713840,1537713840, 
0.006776094, server1,65364,1537713840,12797,1537713840,1537713840, 
0.007653952, server1,65386,1537713841,13585,1537713841,1537713841, 
0.000317812, server4,65586,1537713842,66259,1537713842,1537713842, 
0.000277996, server1,65438,1537713842,43385,1537713842,1537713842, 
0.00065589, server4,65634,1537713843,94455,1537713843,1537713843, 
0.000545025, server2,65405,1537713843,25882,1537713843,1537713843, 
0.000303984, server2,65420,1537713843,48824,1537713843,1537713843, 
0.000731945, server4,65687,1537713844,41306,1537713844,1537713844, 
0.000294924, server0,65876,1537713844,15108,1537713844,1537713844, 
0.000524998, server0,65893,1537713844,16145,1537713844,1537713844, 
0.000294924, server3,65110,1537713844,18021,1537713844,1537713844, 
0.000262976, server0,65926,1537713845,19670,1537713845,1537713845, 
0.000301123, server0,65944,1537713845,16832,1537713845,1537713845, 
0.00030899, server2,65545,1537713845,59420,1537713845,1537713845, 
0.000237942, server0,65988,1537713846,13084,1537713846,1537713846, 
0.000369072, server0,66009,1537713846,80428,1537713846,1537713846, 
0.000304937, server1,65686,1537713846,84303,1537713846,1537713846, 
0.000370026, server1,65712,1537713847,18797,1537713847,1537713847, 
0.000252962, server4,65905,1537713847,64338,1537713847,1537713847, 
0.000467062, server3,65299,1537713848,38007,1537713848,1537713848, 
0.000254154, server4,65950,1537713848,26720,1537713848,1537713848, 
0.00028491, server3,65335,1537713848,59205,1537713848,1537713848, 
0.000307083, server1,65811,1537713849,14917,1537713849,1537713849, 
0.000311136, server1,65829,1537713849,33667,1537713849,1537713849, 
0.000238895, server2,65782,1537713849,72350,1537713849,1537713849, 
0.000239134, server1,65875,1537713850,34939,1537713850,1537713850, 
0.000344038, server4,66062,1537713850,61933,1537713850,1537713850, 
0.00049901, server1,65907,1537713850,18419,1537713850,1537713850, 
0.000267982, server2,65850,1537713851,67676,1537713851,1537713851, 
0.000200987, server3,65488,1537713851,64750,1537713851,1537713851, 
0.000237226, server0,66306,1537713851,68707,1537713851,1537713851, 
0.002787828, server1,65979,1537713852,71128,1537713852,1537713852, 
0.000282049, server1,66005,1537713853,15757,1537713853,1537713853, 
0.000463009, server1,66025,1537713853,20729,1537713853,1537713853, 
0.000454187, server1,66043,1537713853,96449,1537713853,1537713853, 
0.000360966, server1,66061,1537713853,32149,1537713853,1537713853, 
0.000277042, server0,66425,1537713854,58392,1537713854,1537713854, 
0.000296831, server4,66268,1537713854,20789,1537713854,1537713854, 
0.000672817, server1,66116,1537713854,26370,1537713854,1537713854, 
0.000305891, server0,66482,1537713855,43908,1537713855,1537713855, 
0.000316858, server0,66500,1537713855,91545,1537713855,1537713855, 
0.00039506, server2,66100,1537713855,18723,1537713855,1537713855, 
0.003808022, server1,66198,1537713856,56067,1537713856,1537713856, 
0.000423908, server3,65771,1537713856,96635,1537713856,1537713856, 
0.000511885, server1,66244,1537713857,61640,1537713857,1537713857, 
0.000235081, server2,66193,1537713857,53126,1537713857,1537713857, 
0.00028491, server1,66287,1537713857,49852,1537713857,1537713857, 
0.00330019, server0,66656,1537713858,84652,1537713858,1537713858, 
0.000227928, server4,66508,1537713858,97589,1537713858,1537713858, 
0.000307083, server2,66277,1537713858,31839,1537713858,1537713858, 
0.000219107, server2,66297,1537713859,90303,1537713859,1537713859, 
0.000530005, server1,66396,1537713859,50444,1537713859,1537713859, 
0.000312805, server3,65965,1537713859,75385,1537713859,1537713859, 
0.00069809, server2,66361,1537713860,53411,1537713860,1537713860, 
0.000468016, server0,66802,1537713860,90772,1537713860,1537713860, 
0.000276089, server0,66821,1537713860,51215,1537713860,1537713860, 
0.000478983, server3,66046,1537713861,18789,1537713861,1537713861, 
0.000522852, server3,66061,1537713861,81331,1537713861,1537713861, 
0.000252962, server0,66880,1537713861,26999,1537713861,1537713861, 
0.000353813, server0,66901,1537713862,41598,1537713862,1537713862, 
0.000200033, server4,66746,1537713862,98783,1537713862,1537713862, 
0.000320196, server3,66129,1537713862,24439,1537713862,1537713862, 
0.000210047, server2,66523,1537713863,46734,1537713863,1537713863, 
0.000406027, server3,66174,1537713864,70569,1537713864,1537713864, 
0.000294209, server2,66575,1537713864,44332,1537713864,1537713864, 
0.000420094, server3,66221,1537713865,52765,1537713865,1537713865, 
0.00049305, server3,66244,1537713865,60519,1537713865,1537713865, 
0.000200987, server3,66269,1537713865,14101,1537713865,1537713865, 
0.000280857, server3,66290,1537713866,53248,1537713866,1537713866, 
0.000364065, server0,67113,1537713866,94627,1537713866,1537713866, 
0.000190973, server3,66334,1537713867,34432,1537713867,1537713867, 
0.000303984, server2,66731,1537713867,13814,1537713867,1537713867, 
0.000313044, server1,66839,1537713867,12690,1537713867,1537713867, 
0.000678062, server4,67038,1537713868,80928,1537713868,1537713868, 
0.000276089, server0,67237,1537713868,68706,1537713868,1537713868, 
0.000385046, server0,67253,1537713869,29334,1537713869,1537713869, 
0.000302076, server1,66926,1537713869,18204,1537713869,1537713869, 
0.000286102, server2,66866,1537713869,65542,1537713869,1537713869, 
0.000325918, server2,66885,1537713869,54029,1537713869,1537713869, 
0.00023818, server1,66980,1537713870,88637,1537713870,1537713870, 
0.000566006, server2,66920,1537713870,43429,1537713870,1537713870, 
0.001432896, server4,67192,1537713870,97761,1537713870,1537713870, 
0.000205994, server3,66584,1537713871,56890,1537713871,1537713871, 
0.000607014, server1,67059,1537713871,20015,1537713871,1537713871, 
0.000235081, server0,67423,1537713871,79226,1537713871,1537713871, 
0.000600815, server2,67028,1537713872,79143,1537713872,1537713872, 
0.006248951, server2,67045,1537713872,18170,1537713872,1537713872, 
0.000229836, server1,67143,1537713872,17921,1537713872,1537713872, 
0.000448942, server1,67158,1537713873,26771,1537713873,1537713873, 
0.000265837, server0,67519,1537713873,74574,1537713873,1537713873, 
0.000258923, server4,67366,1537713873,42106,1537713873,1537713873, 
0.000357866, server0,67556,1537713874,56750,1537713874,1537713874, 
0.000226974, server4,67407,1537713874,76567,1537713874,1537713874, 
0.000259876, server0,67603,1537713874,33717,1537713874,1537713874, 
0.000256062, server4,67450,1537713875,76416,1537713875,1537713875, 
0.000200033, server0,67636,1537713876,22041,1537713876,1537713876, 
0.000301123, server2,67231,1537713876,72253,1537713876,1537713876, 
0.000255823, server2,67249,1537713876,30680,1537713876,1537713876, 
0.000329971, server4,67517,1537713877,81097,1537713877,1537713877, 
0.000290155, server2,67287,1537713877,82215,1537713877,1537713877, 
0.000386953, server3,66929,1537713877,72785,1537713877,1537713877, 
0.000611067, server0,67753,1537713878,79228,1537713878,1537713878, 
0.000290871, server4,67599,1537713878,42043,1537713878,1537713878, 
0.000571966, server2,67377,1537713879,64394,1537713879,1537713879, 
0.00108695, server1,67479,1537713879,60683,1537713879,1537713879, 
0.000362873, server4,67673,1537713879,36425,1537713879,1537713879, 
0.000299931, server3,67070,1537713880,92199,1537713880,1537713880, 
0.000263214, server0,67891,1537713880,34667,1537713880,1537713880, 
0.000215054, server1,67574,1537713881,30720,1537713881,1537713881, 
0.000573874, server3,67138,1537713881,46474,1537713881,1537713881, 
0.000377178, server1,67615,1537713881,96910,1537713881,1537713881, 
0.000496864, server0,67979,1537713882,70861,1537713882,1537713882, 
0.000373125, server3,67198,1537713882,23051,1537713882,1537713882, 
0.000402927, server2,67594,1537713882,98276,1537713882,1537713882, 
0.000294924, server1,67688,1537713882,69568,1537713882,1537713882, 
0.000303984, server0,68055,1537713883,11546,1537713883,1537713883, 
0.000239849, server1,67730,1537713883,87516,1537713883,1537713883, 
0.000705004, server3,67298,1537713884,17229,1537713884,1537713884, 
0.000640154, server1,67773,1537713884,27262,1537713884,1537713884, 
0.000344992, server1,67790,1537713884,85791,1537713884,1537713884, 
0.000461102, server3,67344,1537713884,99250,1537713884,1537713884, 
0.000458956, server2,67738,1537713885,42193,1537713885,1537713885, 
0.000602007, server1,67836,1537713885,22548,1537713885,1537713885, 
0.000555038, server3,67403,1537713885,79960,1537713885,1537713885, 
0.000303984, server3,67427,1537713886,56474,1537713886,1537713886, 
0.000786066, server1,67905,1537713886,91525,1537713886,1537713886, 
0.000253916, server3,67467,1537713886,20975,1537713886,1537713886, 
0.000324011, server2,67868,1537713887,68010,1537713887,1537713887, 
0.000895977, server1,67970,1537713887,72956,1537713887,1537713887, 
0.000432968, server0,68339,1537713888,60504,1537713888,1537713888, 
0.00030899, server0,68360,1537713888,24817,1537713888,1537713888, 
0.000221968, server3,67581,1537713889,58333,1537713889,1537713889, 
0.000490904, server4,68241,1537713890,87668,1537713890,1537713890, 
0.000185966, server1,68083,1537713890,33772,1537713890,1537713890, 
0.000316858, server3,67640,1537713890,66581,1537713890,1537713890, 
0.000272989, server4,68285,1537713891,35901,1537713891,1537713891, 
0.000584126, server3,67676,1537713891,42587,1537713891,1537713891, 
0.000256062, server0,68500,1537713891,85119,1537713891,1537713891, 
0.000226974, server1,68178,1537713892,97109,1537713892,1537713892, 
0.000368118, server1,68195,1537713892,67263,1537713892,1537713892, 
0.000218868, server4,68396,1537713892,81753,1537713892,1537713892, 
0.00048399, server2,68167,1537713893,53502,1537713893,1537713893, 
0.000258923, server0,68614,1537713893,81505,1537713893,1537713893, 
0.000818968, server2,68210,1537713894,88299,1537713894,1537713894, 
0.00029707, server2,68227,1537713894,24324,1537713894,1537713894, 
0.000585794, server0,68669,1537713894,85322,1537713894,1537713894, 
0.000350952, server3,67893,1537713895,12182,1537713895,1537713895, 
0.000245094, server0,68713,1537713895,98965,1537713895,1537713895, 
0.000370026, server3,67925,1537713895,30572,1537713895,1537713895, 
0.000271082, server2,68319,1537713895,46186,1537713895,1537713895, 
0.000451088, server2,68337,1537713896,70294,1537713896,1537713896, 
0.000213146, server2,68354,1537713896,19325,1537713896,1537713896, 
0.000350952, server0,68799,1537713896,42130,1537713896,1537713896, 
0.000486135, server4,68649,1537713897,33918,1537713897,1537713897, 
0.000234127, server3,68050,1537713897,37574,1537713897,1537713897, 
0.000335932, server4,68702,1537713898,27741,1537713898,1537713898, 
0.000131845, server0,68897,1537713898,79009,1537713898,1537713898, 
0.000398874, server2,68495,1537713898,76296,1537713898,1537713898, 
0.000272989, server3,68140,1537713899,20345,1537713899,1537713899, 
0.000286818, server2,68540,1537713899,76194,1537713899,1537713899, 
0.000554085, server3,68183,1537713899,81954,1537713899,1537713899, 
0.000335932, server2,68585,1537713900,71990,1537713900,1537713900, 
0.000735044, server3,68228,1537713900,11556,1537713900,1537713900, 
0.000341892, server2,68639,1537713901,90360,1537713901,1537713901, 
0.000294209, server4,68906,1537713901,77806,1537713901,1537713901, 
0.000320911, server1,68749,1537713901,51878,1537713901,1537713901, 
0.000352859, server0,69120,1537713902,95099,1537713902,1537713902, 
0.000272989, server1,68791,1537713902,78198,1537713902,1537713902, 
0.000450134, server3,68347,1537713902,68252,1537713902,1537713902, 
0.000452042, server4,68992,1537713903,55682,1537713903,1537713903, 
0.000279903, server4,69012,1537713903,15615,1537713903,1537713903, 
0.000356913, server1,68855,1537713904,76128,1537713904,1537713904, 
0.000368834, server0,69219,1537713904,65621,1537713904,1537713904, 
0.000313997, server4,69063,1537713905,45402,1537713905,1537713905, 
0.000183105, server0,69256,1537713905,52068,1537713905,1537713905, 
0.000238895, server3,68481,1537713905,84938,1537713905,1537713905, 
0.000437975, server2,68879,1537713906,78549,1537713906,1537713906, 
0.000378132, server4,69141,1537713906,33755,1537713906,1537713906, 
0.000257969, server1,68990,1537713906,69605,1537713906,1537713906, 
0.000180006, server1,69013,1537713907,68238,1537713907,1537713907, 
0.000328064, server0,69381,1537713907,66218,1537713907,1537713907, 
0.000289917, server0,69394,1537713907,78989,1537713907,1537713907, 
0.000745058, server0,69413,1537713908,88617,1537713908,1537713908, 
0.000424147, server0,69432,1537713908,63134,1537713908,1537713908, 
0.000328064, server1,69101,1537713908,62744,1537713908,1537713908, 
0.000301123, server4,69299,1537713909,27810,1537713909,1537713909, 
0.000430822, server4,69322,1537713909,25937,1537713909,1537713909, 
0.000262022, server0,69512,1537713909,72771,1537713909,1537713909, 
0.000216961, server0,69533,1537713910,29219,1537713910,1537713910, 
0.000272989, server0,69550,1537713910,91658,1537713910,1537713910, 
0.000212908, server1,69218,1537713910,76467,1537713910,1537713910, 
0.00018692, server1,69239,1537713911,83981,1537713911,1537713911, 
0.000375986, server4,69434,1537713911,89340,1537713911,1537713911, 
0.005974054, server1,69285,1537713911,89856,1537713911,1537713911, 
0.000283003, server3,68851,1537713912,55106,1537713912,1537713912, 
0.000315905, server3,68868,1537713912,39729,1537713912,1537713912, 
0.000356913, server3,68891,1537713912,12810,1537713912,1537713912, 
0.00030303, server2,69287,1537713913,41715,1537713913,1537713913, 
0.00028801, server4,69557,1537713913,42930,1537713913,1537713913, 
0.000324965, server1,69404,1537713913,55431,1537713913,1537713913, 
0.000187159, server4,69595,1537713914,37397,1537713914,1537713914, 
0.000329971, server3,68982,1537713914,57271,1537713914,1537713914, 
0.000256062, server0,69798,1537713914,80678,1537713914,1537713914, 
0.000192165, server2,69393,1537713914,27943,1537713914,1537713914, 
0.000244856, server1,69486,1537713915,93235,1537713915,1537713915, 
0.000380039, server2,69425,1537713915,91423,1537713915,1537713915, 
0.000485897, server0,69872,1537713915,34784,1537713915,1537713915, 
0.000294924, server0,69898,1537713916,36002,1537713916,1537713916, 
0.00029397, server0,69914,1537713916,63369,1537713916,1537713916, 
0.00045085, server3,69128,1537713916,64497,1537713916,1537713916, 
0.000253916, server1,69602,1537713917,82227,1537713917,1537713917, 
0.000401974, server2,69545,1537713917,76987,1537713917,1537713917, 
0.000330925, server1,69640,1537713917,46741,1537713917,1537713917, 
0.000204086, server0,70008,1537713918,13914,1537713918,1537713918, 
0.000195026, server4,69854,1537713918,91739,1537713918,1537713918, 
0.000653028, server2,69624,1537713918,62197,1537713918,1537713918, 
0.000252962, server1,69721,1537713919,33344,1537713919,1537713919, 
0.000197172, server1,69745,1537713920,40147,1537713920,1537713920, 
0.000847816, server4,69939,1537713920,14425,1537713920,1537713920, 
0.000386, server3,69329,1537713921,57760,1537713921,1537713921, 
0.000304937, server3,69348,1537713921,46409,1537713921,1537713921, 
0.000255823, server4,69993,1537713921,70086,1537713921,1537713921, 
0.000340939, server3,69382,1537713922,66196,1537713922,1537713922, 
0.004926205, server4,70027,1537713922,29410,1537713922,1537713922, 
0.000331879, server1,69867,1537713922,43604,1537713922,1537713922, 
0.000251055, server2,69811,1537713923,80317,1537713923,1537713923, 
0.000203133, server3,69455,1537713923,16271,1537713923,1537713923, 
0.000750065, server4,70103,1537713923,41469,1537713923,1537713923, 
0.000521898, server1,69945,1537713924,36854,1537713924,1537713924, 
0.000263929, server1,69963,1537713924,99295,1537713924,1537713924, 
0.00029397, server1,69983,1537713924,86000,1537713924,1537713924, 
0.000391006, server1,70008,1537713925,47798,1537713925,1537713925, 
0.000258207, server2,69951,1537713925,83828,1537713925,1537713925, 
0.00041914, server4,70216,1537713925,50087,1537713925,1537713925, 
0.000253916, server3,69604,1537713925,94556,1537713925,1537713925, 
0.000360966, server1,70082,1537713926,97598,1537713926,1537713926, 
0.000617027, server4,70273,1537713926,20417,1537713926,1537713926, 
0.000313997, server2,70044,1537713926,69541,1537713926,1537713926, 
0.000243902, server2,70065,1537713927,83001,1537713927,1537713927, 
0.000500917, server0,70501,1537713927,97575,1537713927,1537713927, 
0.000285149, server2,70103,1537713927,72777,1537713927,1537713927, 
0.000191927, server0,70546,1537713928,30794,1537713928,1537713928, 
0.000250101, server1,70222,1537713928,91993,1537713928,1537713928, 
0.001474857, server1,70242,1537713929,87356,1537713929,1537713929, 
0.000448942, server0,70606,1537713929,64423,1537713929,1537713929, 
0.000401974, server2,70203,1537713929,44100,1537713929,1537713929, 
0.004377127, server3,69846,1537713930,61836,1537713930,1537713930, 
0.000174999, server2,70246,1537713930,90832,1537713930,1537713930, 
0.000430822, server4,70515,1537713930,88577,1537713930,1537713930, 
0.00022912, server4,70535,1537713931,19873,1537713931,1537713931, 
0.00020504, server4,70554,1537713931,24549,1537713931,1537713931, 
0.000449896, server0,70751,1537713931,52049,1537713931,1537713931, 
0.00058198, server1,70427,1537713932,37602,1537713932,1537713932, 
0.000236034, server1,70449,1537713932,17443,1537713932,1537713932, 
0.000418186, server1,70466,1537713932,15362,1537713932,1537713932, 
0.000983, server3,70030,1537713933,38897,1537713933,1537713933, 
0.000227928, server1,70508,1537713933,96129,1537713933,1537713933, 
0.000326157, server2,70455,1537713933,66634,1537713933,1537713933, 
0.000271082, server4,70728,1537713934,61558,1537713934,1537713934, 
0.000511169, server2,70494,1537713934,65663,1537713934,1537713934, 
0.000295877, server3,70139,1537713934,95471,1537713934,1537713934, 
0.000301123, server4,70789,1537713935,67169,1537713935,1537713935, 
0.000300169, server4,70814,1537713935,67426,1537713935,1537713935, 
